wine_id,taster_id,location_id,winery_id
92810,NA,801,15233
92811,NA,778,15565
92820,NA,872,2760
92821,NA,1352,8320
92823,NA,1402,14210
92824,15,1618,14525
92825,16,111,7289
92826,13,7,1404
92827,15,1606,4566
92828,NA,1368,5817
92829,NA,1362,7339
92830,NA,837,12495
92831,16,247,11431
92832,NA,859,11576
92833,9,1119,11830
92834,NA,836,12742
92835,9,100,8826
92836,NA,1481,11389
92837,9,37,16623
92838,15,1606,48
92839,NA,1362,1035
92841,NA,838,11216
92842,NA,1457,2480
92843,NA,1440,16366
92844,NA,1402,16617
92845,9,1119,16705
92846,16,513,6096
92847,3,129,6555
92848,2,628,6662
92849,2,628,6671
92856,3,115,11457
92857,8,1352,11561
92858,8,1352,11561
92859,3,112,11592
92860,10,801,11643
92861,3,119,11651
92863,16,1162,12892
92864,16,1143,12931
92865,3,115,14536
92866,3,111,15261
92867,3,115,15577
92868,19,1408,15605
92869,16,1153,8476
92870,16,1136,8719
92871,19,1468,9358
92872,3,128,9981
92873,3,114,10179
92874,13,175,10351
92875,19,1408,10946
92876,16,404,10472
92877,12,1481,10366
92878,10,826,10843
92879,19,1454,10881
92880,12,1489,11118
92881,8,1454,11168
92882,10,845,12019
92883,9,70,12201
92884,15,1587,12276
92885,16,1154,12968
92886,10,877,13781
92887,16,404,15176
92888,9,69,14420
92889,10,871,594
92890,10,877,7767
92891,16,1142,8028
92892,8,1491,8446
92893,8,1377,8499
92894,10,871,8844
92895,9,40,15552
92896,19,1498,944
92897,13,1308,1391
92898,8,1388,2710
92899,8,1352,5522
92900,3,226,6469
92901,15,1574,6490
92902,8,1407,7303
92903,8,1350,7359
92904,19,1468,7846
92905,8,1408,11847
92906,12,1457,4756
92907,9,1119,4907
92908,2,1555,5453
92909,3,130,5734
92910,16,591,5932
92914,17,1616,13812
92915,15,1583,13927
92916,9,1121,13950
92917,13,1301,14728
92918,13,1284,2354
92919,9,1119,9831
92920,9,1119,9831
92921,9,1117,10097
92926,2,1555,6666
92927,3,111,7060
92928,17,1613,7360
92929,17,1613,7360
92930,17,1613,7360
92931,2,1555,8398
92932,3,119,8654
92933,9,1119,15246
92934,13,1239,15267
92936,NA,1440,5509
92937,19,1408,8034
92938,18,677,7055
92939,2,1555,8512
92940,10,756,9489
92941,13,175,9764
92942,10,777,10317
92943,15,1616,10563
92944,NA,1499,10875
92945,NA,1440,11066
92946,10,777,11276
92947,10,770,11472
92948,3,119,11549
92949,17,1608,11705
92950,15,1606,11743
92951,NA,1457,11852
92952,NA,1440,12716
92953,16,226,13297
92954,NA,1468,13335
92955,NA,1481,13748
92956,16,226,14195
92957,15,1606,14258
92958,15,1618,14581
92959,17,1609,15247
92960,11,1238,15127
92961,2,1555,15404
92962,11,1232,16229
92963,NA,1457,761
92964,10,763,1813
92965,11,1238,9439
92966,13,1256,12662
92967,8,1407,10957
92968,19,1468,11036
92969,8,1416,12082
92970,3,226,12174
92971,19,1440,13823
92972,12,1354,14721
92973,3,226,9024
92974,10,993,9559
92975,10,993,9722
92976,10,1026,9893
92977,12,1387,915
92978,3,226,1246
92979,8,1352,1311
92980,3,226,1566
92981,12,1422,16615
92982,13,1290,8038
92983,10,993,8769
92984,10,993,2054
92985,3,226,2652
92986,16,281,2867
92987,16,281,2945
92988,16,269,3950
92989,16,282,4082
92990,10,993,4979
92991,3,226,6240
92992,3,226,6368
92993,3,226,6381
92994,3,226,6398
92995,3,226,6469
92996,19,1469,14439
92997,17,1538,14801
92998,10,1016,15051
92999,16,240,15407
93000,3,115,16571
93001,12,1370,16591
93002,8,1407,16596
93003,9,1119,16658
93004,8,1492,11513
93005,2,1555,6666
93006,9,556,10505
93007,10,1013,12619
93008,10,1016,14611
93009,10,1026,11321
93010,10,1026,11892
93011,10,1026,12454
93012,8,1352,13020
93013,17,1618,13590
93014,13,179,13700
93015,17,1538,14801
93016,8,1350,15003
93017,17,1606,15247
93018,12,1486,16616
93019,13,167,10187
93020,10,1026,10319
93021,12,1487,10328
93022,10,1003,10632
93023,19,1435,9424
93024,10,1026,10940
93025,2,1561,11846
93026,15,1606,1744
93027,NA,841,2455
93028,NA,875,2528
93029,15,1606,2637
93030,9,1117,15584
93031,13,183,14732
93032,9,1119,15988
93033,13,165,16081
93034,NA,1468,16541
93035,NA,1348,6866
93036,NA,1468,7647
93037,19,1408,8131
93038,NA,1385,8320
93039,NA,1352,8320
93040,2,215,9386
93041,13,183,10237
93042,15,1606,10463
93043,15,1606,10463
93044,18,675,12018
93045,19,1408,12537
93046,19,1408,14351
93047,NA,1489,15218
93048,NA,993,2507
93049,16,281,2880
93050,NA,1440,5494
93051,NA,1487,9411
93052,NA,993,9559
93053,NA,993,11184
93054,9,1126,12239
93055,9,1117,14784
93056,NA,1026,2224
93057,19,1407,5075
93058,15,1606,9077
93059,NA,993,9516
93060,NA,993,9518
93061,16,1154,12983
93062,NA,993,1806
93063,NA,993,2072
93064,NA,996,2317
93066,16,284,3991
93067,16,1154,6733
93069,13,1301,328
93070,17,1616,451
93071,19,1498,484
93072,3,111,755
93073,12,1489,886
93074,16,541,3128
93075,15,1574,6490
93076,3,130,6789
93077,10,935,7342
93078,16,539,7377
93079,17,1606,7522
93080,12,1519,7535
93081,16,534,8418
93082,3,130,9125
93083,19,1468,9150
93084,17,1618,9302
93085,15,1586,9318
93086,9,1118,9426
93087,13,1239,10385
93088,3,111,10707
93089,12,1481,12385
93090,15,1586,12653
93091,13,1301,12666
93092,12,1490,13748
93093,12,1478,14192
93094,3,119,14278
93095,15,1587,15446
93096,9,1120,5569
93097,13,7,10340
93098,16,521,6373
93099,12,1489,7627
93100,2,628,7732
93101,19,1498,8211
93102,13,175,11312
93103,13,1340,12514
93104,13,1253,12661
93105,19,1520,8366
93106,16,1132,8479
93107,16,1132,8488
93108,19,1520,8787
93109,19,1394,8849
93110,10,788,9903
93111,16,1143,12853
93112,16,1140,12946
93113,16,1162,12949
93114,16,1162,12949
93115,16,1143,12969
93116,2,628,9263
93117,2,622,16573
93118,19,1348,13099
93119,2,628,14440
93120,19,1520,14994
93121,16,1162,16565
93122,10,814,15847
93123,10,956,16006
93124,13,1302,16076
93125,15,1586,441
93126,15,1586,441
93127,15,1586,700
93128,11,423,1952
93129,11,423,1952
93130,17,1606,2089
93131,16,539,3371
93132,16,539,4521
93133,16,539,4527
93134,10,881,4728
93135,12,1370,4915
93136,13,7,5347
93137,16,423,10489
93138,10,881,10537
93139,16,539,11157
93140,8,1417,13135
93141,12,1481,13397
93142,19,1498,13441
93143,16,423,13606
93144,10,776,14492
93145,19,1440,14794
93146,8,1377,15161
93147,8,1362,9279
93148,3,133,9363
93149,16,423,9935
93150,16,539,6550
93151,12,1423,7048
93152,19,1440,7525
93153,19,1468,7525
93154,16,423,7777
93155,16,423,7777
93156,10,776,15760
93157,10,881,16256
93158,9,77,15092
93159,8,1421,10527
93160,10,801,11517
93161,13,1279,11699
93162,16,1146,12101
93163,16,1137,12924
93164,16,1143,12931
93165,8,1480,9279
93166,10,807,9497
93167,15,1576,13639
93168,12,1484,13783
93169,12,1457,14040
93170,3,226,14195
93171,10,812,14994
93172,12,1374,15074
93173,19,1468,15187
93174,10,801,15233
93175,10,801,15233
93176,12,1370,4911
93177,10,801,5050
93178,16,1142,5487
93179,2,628,6662
93180,2,632,6670
93181,15,1587,7135
93183,10,807,1697
93184,10,801,2161
93185,16,1146,2392
93187,1,1547,22
93188,10,749,2129
93189,13,1299,2587
93190,16,251,3136
93191,16,247,3551
93192,16,251,4272
93193,10,775,4796
93194,16,255,4927
93196,NA,1457,498
93198,19,1491,1632
93199,NA,1370,1981
93200,9,37,8256
93201,2,631,8431
93202,16,125,16586
93203,13,1298,16751
93213,10,1026,11819
93214,16,119,12531
93215,10,1020,13211
93216,10,758,13561
93217,10,759,13660
93218,2,1555,13144
93219,NA,1037,13194
93220,NA,1468,13441
93221,15,1612,13537
93222,NA,1348,13929
93223,NA,1401,14627
93224,19,1492,15055
93225,NA,1037,286
93226,15,1618,851
93227,16,333,919
93229,16,304,1196
93230,16,397,2807
93231,16,400,2807
93232,16,304,3322
93233,16,289,4383
93234,NA,1037,5214
93235,16,304,5454
93236,16,374,6202
93237,16,374,6543
93238,13,1256,7879
93239,NA,1083,8002
93240,15,1613,8067
93241,NA,1440,374
93242,13,1259,783
93243,19,1416,795
93244,15,1618,1744
93245,NA,1384,13244
93246,NA,1348,14605
93247,NA,1468,9150
93248,16,304,9503
93249,16,389,10487
93250,15,1616,16363
93251,NA,1374,1794
93252,16,304,5847
93253,NA,1481,11946
93254,13,187,13767
93255,NA,1492,8853
93256,NA,1468,9150
93257,NA,1486,10776
93258,13,175,16268
93259,NA,1468,944
93260,9,70,5423
93261,NA,1440,10215
93262,16,389,11820
93263,NA,916,12739
93264,NA,1440,14159
93265,16,304,16507
93266,NA,1600,11516
93267,NA,1457,12253
93268,16,423,9913
93269,13,7,10835
93270,NA,1362,14026
93271,10,996,1269
93272,NA,1362,2303
93273,NA,1362,2303
93274,13,7,2425
93275,13,1285,15838
93276,16,521,9753
93277,19,1408,16734
93278,NA,1362,5352
93279,16,507,6693
93280,10,996,7205
93281,13,7,7156
93282,19,1361,11149
93283,13,12,11738
93285,13,1303,14803
93286,NA,1457,15081
93287,10,1016,15871
93288,NA,1457,15470
93289,10,1016,2495
93290,NA,1468,7322
93291,16,406,7696
93292,NA,1498,7838
93293,NA,1345,11972
93294,15,1586,6924
93295,10,996,7271
93296,NA,1499,8259
93298,16,521,6074
93299,16,528,6112
93300,13,1302,7280
93302,NA,1455,13378
93306,16,1162,12891
93307,NA,1348,13517
93308,15,1586,13523
93309,10,1035,13636
93310,NA,1481,13732
93311,NA,1499,13929
93312,NA,1440,15491
93313,NA,1440,15491
93320,NA,1517,1674
93321,16,1136,2055
93324,2,1555,9301
93325,NA,1026,8774
93326,16,382,8948
93327,16,307,8948
93328,16,396,8948
93329,NA,1468,9150
93330,NA,1365,9282
93331,NA,1026,9642
93332,NA,1026,10137
93333,15,1618,11020
93334,15,1618,11020
93335,NA,1026,11184
93336,16,336,11196
93337,2,1561,12231
93338,19,1352,12376
93339,19,1352,12376
93344,NA,1026,8233
93345,16,1162,12882
93346,NA,1457,13916
93347,NA,990,14006
93348,16,251,2945
93349,16,253,3326
93350,16,264,3587
93351,9,561,4355
93352,16,251,4367
93353,16,251,4589
93354,16,505,4697
93355,19,1440,4802
93356,13,175,4818
93357,17,1606,5490
93358,10,878,5540
93359,16,509,6150
93360,16,521,6283
93361,8,1362,8319
93362,17,1606,8422
93363,19,1440,8556
93364,16,513,8642
93365,17,1618,9295
93366,2,1555,9352
93367,10,1008,10068
93368,9,565,10263
93369,12,1370,10775
93370,8,1466,10965
93371,2,1556,11136
93372,12,1490,7467
93373,12,1370,7480
93374,16,510,7780
93376,10,837,291
93377,17,1606,1613
93379,17,1616,6743
93380,12,1457,6809
93381,17,1618,6816
93382,19,1468,6923
93383,17,1613,7360
93386,2,1562,8505
93387,3,114,9181
93388,17,1618,9292
93389,8,1388,9822
93390,16,281,10501
93391,10,845,10919
93392,10,899,12010
93393,12,1457,12103
93394,3,125,13798
93395,12,1519,13918
93396,17,1617,24
93397,3,115,232
93398,13,1301,418
93399,19,1398,1319
93400,10,845,2436
93401,10,845,2760
93402,16,274,3098
93403,8,1407,5491
93404,19,1454,15403
93405,3,128,16470
93406,19,1499,16518
93407,NA,1469,13818
93408,NA,1468,14994
93409,16,1132,5220
93410,13,1242,427
93411,NA,1440,1162
93412,16,458,3149
93413,13,1256,4782
93414,NA,1352,11118
93415,NA,1454,11334
93416,16,1145,12922
93417,NA,1355,13039
93418,9,629,1584
93419,16,1132,12947
93420,16,1133,8482
93421,NA,1062,773
93422,NA,1065,773
93423,16,1132,2329
93424,9,42,5535
93425,13,1284,15709
93426,9,435,10401
93427,16,1132,8482
93431,15,1606,10700
93432,16,111,14497
93433,16,121,14499
93434,16,128,16470
93435,NA,1440,8920
93436,NA,1440,10524
93437,NA,1468,10678
93438,13,183,11119
93439,2,628,12328
93440,10,845,13218
93441,16,119,13884
93442,9,105,14501
93443,2,628,15563
93444,15,1616,9460
93445,16,127,10708
93446,10,857,12228
93447,10,836,12788
93448,19,1416,13782
93449,9,70,11182
93450,9,59,548
93451,NA,1387,915
93452,15,1606,992
93453,19,1416,2064
93454,16,610,4109
93455,15,1606,4566
93456,15,1613,5145
93457,2,628,6671
93458,15,1616,6723
93459,16,251,3184
93460,16,251,3840
93461,15,1606,8344
93462,16,1132,8478
93466,NA,923,15681
93468,NA,916,11147
93469,16,295,11820
93470,NA,916,12527
93471,NA,916,12527
93472,16,1143,12975
93473,16,1154,13538
93474,NA,1440,14526
93475,NA,1486,14578
93476,15,1606,14727
93477,NA,916,14883
93478,NA,916,14935
93479,NA,1487,15074
93480,NA,1490,384
93481,15,1606,556
93489,NA,1481,2803
93490,NA,1468,10252
93491,NA,1026,10420
93493,NA,990,8148
93497,NA,1026,7010
93498,15,1586,798
93499,NA,1008,962
93500,NA,1563,2804
93501,16,264,3351
93502,NA,1385,5031
93503,NA,1026,13403
93504,9,630,13859
93505,NA,1026,14869
93506,NA,1370,15074
93507,18,1600,15162
93508,NA,1010,10940
93509,16,1157,12882
93510,NA,1499,9291
93511,NA,1024,9555
93512,NA,1026,10879
93513,15,1578,70
93514,13,1279,83
93515,NA,1026,2056
93516,16,247,2924
93517,13,1301,5083
93518,18,1555,6666
93519,NA,1026,8731
93522,18,1211,14364
93523,13,179,7143
93524,18,1238,7494
93525,NA,1468,7920
93526,16,111,9180
93527,13,183,14732
93528,15,1606,16602
93529,18,1205,10542
93530,13,170,11119
93531,NA,1422,11371
93532,16,1154,12999
93533,NA,1499,13099
93534,NA,1010,13406
93535,15,1618,13690
93536,NA,1508,13716
93537,15,1606,14258
93538,15,1606,14258
93539,15,1606,14258
93540,13,187,11362
93541,NA,1352,11561
93542,16,1154,11793
93543,NA,1440,12359
93544,18,1206,5115
93545,12,1490,4841
93546,16,1146,5668
93547,16,510,6360
93548,13,1338,7159
93549,13,175,10351
93550,16,1132,8482
93551,15,1582,8903
93552,19,1440,9750
93553,10,985,10083
93554,15,1576,10370
93555,19,1498,10429
93556,19,1520,10533
93557,10,956,10869
93558,16,1146,11765
93559,19,1440,12480
93560,16,1162,12485
93561,16,1146,12922
93562,16,1143,12972
93563,16,1143,12984
93564,19,1498,13062
93565,12,1489,13342
93566,19,1348,13441
93567,19,1508,13506
93568,2,632,13852
93569,19,1440,14048
93570,10,801,15233
93571,13,1256,15673
93572,10,814,15847
93573,13,175,16268
93574,13,175,16268
93579,16,539,4227
93580,16,539,4722
93581,10,807,5007
93582,16,588,5901
93583,16,539,5996
93584,16,539,6095
93585,13,1301,12690
93586,10,1076,13723
93587,12,1457,13791
93588,10,918,14856
93589,8,1416,15455
93590,17,1606,15476
93591,10,952,15616
93592,15,1574,16247
93593,15,1586,16247
93594,19,1468,16250
93595,2,1555,9733
93596,16,599,9462
93597,15,1576,10377
93598,2,1559,11136
93599,3,119,11457
93600,19,1409,11763
93601,13,1279,12211
93602,16,539,6476
93603,2,1555,8398
93604,2,1555,8512
93606,NA,1498,8432
93607,NA,1510,12713
93608,NA,1457,12354
93609,NA,1499,12713
93610,NA,1489,15074
93611,16,404,321
93612,16,275,4044
93614,16,129,14796
93615,NA,1492,15055
93616,NA,1401,9279
93617,16,275,3907
93618,16,404,12117
93619,NA,1352,8364
93620,NA,1486,5374
93621,NA,1362,15074
93622,NA,1498,8364
93623,13,165,388
93624,NA,1499,12713
93625,16,404,12117
93627,19,1398,14630
93628,8,1492,15055
93629,17,1606,4566
93630,17,1608,5051
93631,19,1440,5193
93632,12,1456,6610
93633,17,1606,6727
93634,19,1468,6761
93635,13,175,7050
93636,17,1615,7365
93637,10,845,7928
93638,10,845,7928
93639,12,1481,8035
93640,13,1282,16298
93641,8,1352,16331
93642,19,1440,16464
93643,17,1606,16505
93644,13,1286,13041
93645,19,1469,8595
93646,8,1407,10204
93647,12,1490,10205
93648,19,1508,10277
93649,19,1468,10324
93650,17,1606,10484
93651,10,1011,10632
93652,19,1468,10980
93653,17,1608,11020
93654,10,1011,11669
93655,8,1407,11971
93656,8,1498,12348
93657,13,196,11171
93658,NA,1362,11473
93659,13,178,408
93660,13,170,688
93661,16,518,1048
93662,16,518,1675
93663,NA,1457,1854
93664,19,1408,2066
93665,16,423,3596
93666,NA,1423,4186
93667,13,187,5548
93668,19,1408,6774
93669,NA,1074,6871
93670,15,1616,6944
93671,NA,1362,7501
93672,NA,1423,7647
93673,NA,1362,7989
93674,NA,1362,7989
93675,16,431,8127
93676,NA,1423,8404
93677,13,12,503
93678,13,4,9204
93679,19,1408,11073
93680,NA,1362,11473
93683,NA,1362,7989
93684,NA,1396,13359
93685,13,1302,1551
93686,13,1130,14699
93687,NA,1385,9068
93688,13,142,11153
93689,13,1338,12792
93690,NA,1362,897
93691,NA,1451,13873
93692,16,404,8940
93693,16,404,8940
93694,16,226,6538
93695,NA,1440,6717
93696,NA,1036,5438
93697,16,404,8940
93698,16,226,6538
93699,16,226,6538
93700,NA,1517,15014
93701,16,404,10283
93702,NA,1036,13417
93703,16,404,1262
93704,NA,1036,2767
93706,16,269,4277
93707,15,1615,4695
93708,NA,1440,5103
93709,NA,983,5676
93710,NA,476,6042
93711,15,1616,6723
93712,18,1232,6801
93713,NA,1090,7121
93714,NA,898,7993
93715,16,270,8081
93716,9,634,8097
93717,9,629,8136
93718,NA,1417,8171
93719,18,1238,336
93720,NA,1519,354
93721,NA,972,591
93722,NA,1423,982
93723,NA,929,1283
93724,NA,827,1642
93725,NA,916,2772
93726,16,270,4162
93729,18,1238,9178
93730,NA,1498,9235
93731,NA,1368,10431
93732,NA,807,16010
93733,NA,1485,16513
93734,NA,1457,15772
93735,NA,951,15989
93736,8,1352,8049
93737,19,1468,8877
93738,19,1498,8877
93739,19,1499,9279
93740,12,1489,9279
93741,19,1468,10098
93742,3,127,10708
93743,8,1408,12243
93744,10,845,12575
93745,12,1488,498
93746,12,1357,1233
93747,3,115,1824
93748,12,1487,2009
93749,10,775,2517
93750,10,760,2517
93751,16,274,3595
93752,10,845,4765
93753,16,276,4861
93754,12,1457,5075
93755,17,1618,5248
93756,9,551,6298
93757,13,1301,15657
93758,19,1440,16290
93759,17,1616,16363
93760,3,114,16441
93761,17,1606,16505
93762,17,1606,16505
93763,3,126,14446
93764,3,119,14446
93765,NA,1499,739
93766,15,1613,12875
93767,NA,1457,13822
93768,16,129,9129
93769,NA,1384,16307
93770,16,129,7674
93771,16,129,12691
93772,16,129,14796
93773,15,1608,525
93774,NA,824,2693
93775,NA,1518,13239
93776,NA,1417,14740
93777,16,129,11652
93778,NA,1518,8947
93779,16,129,6939
93780,16,129,13554
93781,NA,1457,13822
93782,16,129,14796
93783,16,129,7115
93784,NA,175,15574
93785,NA,1352,6806
93786,NA,170,1992
93787,NA,187,15574
93788,NA,1362,8019
93789,9,187,13752
93790,NA,187,13767
93791,NA,1350,11326
93792,NA,175,3903
93793,NA,187,9602
93794,NA,187,13752
93795,NA,167,12728
93796,NA,187,5275
93797,NA,1362,8384
93798,9,187,5078
93799,NA,187,5275
93800,NA,1362,14658
93801,NA,187,5275
93802,NA,1362,2018
93803,NA,187,13767
93804,9,191,319
93805,NA,1362,1997
93806,NA,187,15574
93807,NA,1490,9688
93808,9,178,11119
93809,13,187,15574
93810,NA,1362,2018
93811,NA,187,15574
93812,NA,187,5275
93813,NA,187,5548
93814,11,457,7894
93815,13,181,16083
93816,13,167,16268
93817,NA,1468,16637
93818,NA,916,12056
93819,16,295,12434
93820,13,181,13752
93821,13,7,14729
93822,NA,1047,773
93823,NA,837,13346
93824,16,396,6290
93825,NA,226,6628
93826,16,111,7023
93827,NA,916,7353
93828,NA,1498,7532
93829,NA,1417,8171
93830,NA,1385,8320
93831,NA,1026,8930
93832,NA,1387,15298
93833,16,119,16571
93834,16,119,11651
93835,13,191,11738
93836,16,295,12434
93837,16,375,13524
93838,NA,807,13577
93839,10,918,10552
93840,10,945,10693
93841,3,226,5834
93842,16,371,5856
93843,16,371,6438
93844,19,1440,6717
93845,15,1574,6735
93846,8,1492,6778
93847,8,1408,7339
93848,10,918,7345
93849,10,916,7353
93850,10,948,15815
93851,13,181,16119
93852,9,77,16332
93853,10,916,16737
93854,15,1584,11002
93855,10,898,12024
93856,19,1385,12237
93857,8,1381,13427
93858,13,181,13752
93859,15,1587,14669
93860,8,1350,15003
93861,12,1487,15106
93862,16,250,3038
93863,10,935,5677
93864,16,377,6202
93865,3,226,6414
93866,16,469,6460
93867,3,226,6485
93868,3,226,6551
93869,15,1574,7648
93870,NA,1468,7846
93871,19,1389,12284
93872,NA,1440,13108
93873,10,1016,13760
93874,NA,1517,14249
93875,9,1113,12296
93876,2,628,13856
93877,15,1586,15024
93878,10,1016,15051
93879,15,1574,15324
93880,13,1302,15796
93881,10,996,15958
93882,15,1585,16362
93883,2,628,9224
93884,9,1119,14448
93885,13,12,15266
93886,NA,1469,10956
93887,2,624,11076
93888,19,1407,11477
93889,13,1303,11666
93890,15,1586,11747
93891,14,1110,11921
93892,NA,1387,12253
93893,10,996,12867
93894,10,996,12870
93895,16,1165,12918
93896,16,1156,12933
93897,16,1154,12999
93898,NA,916,14770
93899,13,196,6931
93900,NA,781,16551
93901,NA,1529,14524
93902,NA,1440,775
93903,NA,1468,789
93904,NA,1440,1261
93905,NA,1468,5524
93906,16,119,8278
93907,13,7,10998
93908,NA,1486,15813
93909,NA,782,395
93910,16,267,3570
93911,NA,37,5535
93912,13,7,8438
93913,18,1238,8492
93914,16,281,4423
93915,13,170,13767
93916,NA,1385,5031
93917,15,1617,5051
93918,NA,1486,10776
93919,NA,805,16295
93920,13,7,6607
93921,15,1613,6816
93922,9,631,7866
93923,16,386,7963
93924,16,395,15893
93925,9,633,16583
93926,16,357,9019
93927,NA,1468,9525
93928,NA,801,11517
93929,16,1143,12926
93930,9,628,13179
93931,15,1618,13384
93932,16,1143,14275
93933,16,399,9012
93934,NA,1440,9750
93935,11,476,9815
93936,16,386,10586
93937,16,399,10586
93938,16,386,10617
93939,13,7,250
93940,NA,1440,1118
93941,NA,1397,1718
93942,NA,801,2155
93943,16,374,3228
93944,NA,1457,8404
93945,NA,824,10844
93946,16,1132,11251
93947,15,1606,1
93948,NA,801,12331
93949,NA,805,12341
93950,16,494,12397
93951,13,187,15773
93952,13,181,16060
93953,NA,1498,9044
93954,16,521,9753
93955,NA,1362,16598
93957,13,1301,11982
93958,NA,1457,1241
93959,NA,1370,8298
93960,13,1299,15755
93961,13,1293,5255
93962,15,1582,14137
93963,NA,770,14401
93964,NA,1385,12333
93965,15,1586,15713
93966,13,1301,16068
93967,NA,1415,8681
93968,18,648,11085
93969,NA,1093,14542
93970,NA,1481,14651
93971,15,1586,15549
93972,15,1574,6995
93973,NA,1385,7719
93974,NA,1408,978
93975,NA,1408,4751
93976,NA,1362,11138
93977,NA,1457,13708
93978,NA,1464,11769
93979,NA,1362,14026
93980,13,1299,743
93981,16,304,8934
93982,16,517,9146
93983,19,1385,12346
93984,16,517,5631
93985,16,485,5813
93986,19,1440,15456
93987,13,1286,15838
93988,8,1408,14304
93989,16,505,9030
93990,10,1035,15229
93992,12,1457,11146
93993,13,1299,12734
93994,12,1457,12846
93995,17,1537,13817
93996,10,993,1593
93997,16,521,3385
93998,13,1264,5648
93999,16,517,6191
94000,2,1555,8026
94001,2,1555,16325
