Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Health expenditure per capita (current US$),SH.XPD.PCAP,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,740.80461449,771.75335596,766.38698331,712.30350846,635.50211909,661.79880128,525.71157548,632.06467254,826.63461597,828.28450233,1061.09628488,1170.88566142,1315.14601615,1550.50527439,1655.88986749,1841.59139798,2086.14265224,2310.35840362,2531.50112234,2752.32043947,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,221.76011866,253.75340994,230.04936766,234.92279258,218.42504589,207.84075745,216.056293,256.06364809,360.2313503,566.27244787,628.10358406,763.15738879,1082.0465613,1406.44816195,1483.38950438,1377.72643292,1414.96690178,1376.85744034,1417.02056095,1454.81013033,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,784.94979598,811.81993441,797.5119827,856.06939411,879.64644825,831.06945111,882.70387018,1000.16555928,1281.13114993,1435.0941209,1519.54981317,1636.7250112,1880.51036443,2297.77315495,2271.08176676,2083.05918364,2225.15491647,2068.51890205,2114.88165106,2160.7467006,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,183.756503701866,196.52210593302,203.440859638715,208.901158252131,214.018546824181,211.864148521517,212.640954776061,233.785305779883,291.788813208572,336.375528297027,372.945726354982,396.669545002203,455.499307854185,510.821315961788,505.363680496741,508.202047197221,561.288843368275,596.288064369373,613.736932358174,625.582996590372,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.93884135,46.19155178,49.0902518,42.57388418,45.71686181,48.12268412,60.92281261,47.84601467,44.75714402,46.213866,69.09626925,63.31195302,67.3466432,72.15030459,91.99013579,95.31561038,83.81283078,102.30235558,102.46916045,102.24312551,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Health expenditure per capita (current US$),SH.XPD.PCAP,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,310.86415329,296.25329423,305.33825679,268.22730149,262.73001075,245.05728208,221.67467732,201.79558319,308.09228507,380.12745847,414.14522267,419.29046417,453.88669643,441.23855998,486.7066269,618.350112,686.94122021,661.43396521,601.37237519,570.20607359,..
Health expenditure per capita (current US$),SH.XPD.PCAP,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.3458142991203,15.5522006050652,17.2336834621952,17.438069308335,17.2990739493198,18.284961961522,19.1566656752821,19.4988158141644,21.6955887602775,24.5189839374652,28.6034626434624,32.0682611239624,39.1718382809979,42.3716787956037,43.5914797673438,52.8846431170957,58.8572656898741,57.8904146549777,61.1066606436519,66.7155105145827,..
Health expenditure per capita (current US$),SH.XPD.PCAP,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.3458142991203,15.5522006050652,17.2336834621952,17.438069308335,17.2990739493198,18.284961961522,19.156665675282,19.4988158141644,21.6955887602775,24.5189839374652,28.6034626434624,32.0682611239624,39.1718382809979,42.3716787956037,43.5914797673438,52.8846431170957,58.8572656898741,57.8904146549777,61.1066606436519,66.7155105145827,..
Health expenditure per capita (current US$),SH.XPD.PCAP,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.19331276,26.9942029,30.04834312,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1129.19450562,1178.1437706,1062.57186639,1109.46131929,1135.73668125,1045.48200839,1089.29711511,1212.66269185,1687.89690064,1975.37570291,2120.50497277,2312.7949718,2690.00050394,3072.17457317,2994.72793981,2846.71003853,2954.25070357,2651.38039793,2643.95007588,2658.27042388,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.56318834,26.17151695,27.31299669,31.57670557,30.64549718,32.82186021,31.69398744,34.88223686,38.84580854,45.67294519,50.75659149,58.39505673,61.36956245,70.30181682,70.58219192,84.22088476,95.59109207,93.34437377,120.41556484,127.33174445,..
Health expenditure per capita (current US$),SH.XPD.PCAP,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,314.96770317,343.00303149,353.75569332,361.65333144,405.17499905,489.81244742,494.89439882,496.52352106,480.46257291,489.42899454,530.66519967,697.0013821,717.40654843,850.35350967,685.64206072,727.47988047,807.90929119,789.52129007,874.66648537,770.53685321,..
Health expenditure per capita (current US$),SH.XPD.PCAP,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,232.15324277,268.63913916,256.01556897,220.78530259,247.23124229,275.05544773,283.96849345,292.94071357,304.04056427,335.73620078,353.27375016,402.77936756,457.88525021,504.17940798,545.27357686,567.87770026,545.5256777,601.15583153,575.49942724,499.57022819,..
Health expenditure per capita (current US$),SH.XPD.PCAP,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Health expenditure per capita (current US$),SH.XPD.PCAP,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165.7004983,175.31015945,202.92151731,200.42175417,198.97463628,136.93665146,145.14787333,167.90465606,173.66601195,178.98124021,185.30267964,217.79510404,245.90522833,299.19031289,316.92847691,293.44590672,309.10433554,538.43776378,342.49138803,575.05734597,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.5008304702659,43.2628395741261,44.0310741304963,42.7855803253168,33.4790186019162,32.5771994559509,30.676205853587,29.5815930065477,42.4262715912,50.9240373116628,56.8600773288907,62.4012122667921,71.3239458116445,77.3807501020038,77.635006877717,88.4873611436174,97.6272863340147,95.865644620014,98.8502597698371,97.6705125813537,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.4618736374578,43.2248499993331,43.984394415624,42.7418453097513,33.4336271722218,32.537817417624,30.639280694011,29.5427704934683,42.386497317493,50.8842686360654,56.8214158156187,62.3615478659415,71.2910676151222,77.3591473963902,77.6177582637687,88.4572958402661,97.5987226824085,95.8275170531962,98.8089059038871,97.6329138737277,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.5008304702659,43.2628395741261,44.0310741304963,42.7855803253168,33.4790186019162,32.5771994559509,30.676205853587,29.5815930065477,42.4262715912,50.9240373116628,56.8600773288907,62.4012122667921,71.3239458116445,77.3807501020038,77.635006877717,88.4873611436174,97.6272863340147,95.865644620014,98.8502597698371,97.6705125813537,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.7335606,14.59029107,16.57142676,16.783946,14.93651263,15.03872204,16.16240572,18.07519257,22.34329951,28.99705246,34.93542591,54.17337061,83.46598036,114.68490041,109.97087204,118.97410975,120.34461155,112.64870777,119.37811314,129.84387706,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.29141072,140.60687652,201.79973261,223.29055223,171.0279756,178.76320613,132.21126146,158.61102604,172.64256819,208.58640554,247.02799726,329.23473818,347.26467102,412.96564252,463.95307749,489.42073508,501.12091821,577.35347664,592.48403946,588.62778397,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Swaziland,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.46728608,87.96815911,87.27136285,84.40432081,78.70496633,75.31834634,64.20722702,58.32180412,97.24077523,130.09009998,159.02471477,179.61710931,189.69488358,214.4853543,226.79875003,250.43437663,270.43795114,267.41284345,272.6272312,247.89642482,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2291.80616591,2565.39395978,2297.71594614,2336.58547589,2396.25815759,2282.45522873,2267.83358641,2599.50664264,3277.39680083,3666.47386995,3726.56581759,3947.08522993,4525.76574195,4886.12904725,4357.23636704,4694.46341116,6662.30187694,6521.5779726,7000.16264587,6807.71777756,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4308.47711494,4292.36122604,3717.91939765,3869.84622054,3841.31436161,3540.85552818,3751.83727585,4190.44595558,5001.94538676,5570.15899745,5636.55036955,5642.66766191,6125.96531777,7103.95757869,7276.70470633,7807.62313333,9386.51427661,9195.74952894,9471.53560309,9673.5235346,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.11359767,58.60641388,57.93162481,55.34802256,57.27955089,57.89443659,56.90526184,57.16557591,61.07294379,61.74400108,63.78206888,66.96213549,77.48379099,88.84600425,93.05910222,95.14002508,85.5282835,70.97569991,68.8345282,66.45497393,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.01029342,5.52795174,5.64187587,7.81404205,6.91323992,7.22817764,7.80652494,8.48205551,10.62567328,15.77612443,19.96296132,23.16019317,27.99867389,39.74212385,39.44307851,44.95927823,50.15923244,61.18867071,70.80293492,76.39130143,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.76660486,7.49788278,8.64499482,9.39856834,9.98946115,10.11583608,12.45874797,13.82450905,16.38962563,17.69656335,21.57059274,31.22308754,24.4326427,26.94161235,25.67596588,36.09241915,40.72677825,45.64167972,49.17452487,51.71747631,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.88767515,126.997249,109.09766548,75.6658767,77.0150611,74.22852023,68.11031734,92.59617126,104.85225444,112.66121812,124.36497337,152.01992493,202.95281468,232.19248016,229.64966011,258.66174884,305.57575041,335.56853053,354.53189559,360.38300316,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Timor-Leste,TMP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.99290083,21.08798819,20.85882513,13.38453312,14.82391023,19.20167519,18.29651057,10.69000888,31.82992761,32.24189521,36.77648669,40.25044402,51.0218896,56.59535397,57.08171056,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.4497743,14.40155829,13.83234037,12.88490978,12.86098944,11.52425748,11.39667368,11.6488095,15.81643176,18.03817192,19.58650912,21.34110357,23.73468488,29.919543,33.75042354,26.64986683,29.79840168,29.66658106,32.14176626,33.89092289,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.25118703,96.22436079,98.43958032,92.01436852,102.8160543,91.60761819,96.02971682,92.3611898,106.14304211,114.81375465,167.35733178,159.04635622,170.62671756,169.65108434,145.0456649,163.44362031,171.62506719,196.87075877,205.21450521,212.97503549,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,216.48567376,216.60647615,208.33369818,200.07589256,253.41503759,268.01398268,305.05460729,352.31862766,448.50849256,521.58492949,654.40440943,632.87745172,797.25951233,931.88457366,938.84400013,818.94310157,891.80192588,1000.98311196,1084.3623824,1136.30552886,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127.25657864,126.17134374,113.59766872,123.8960448,129.60788489,119.46242539,119.30169496,124.79332669,147.98820667,175.11634755,177.83770271,190.29556057,213.15896917,242.57432911,255.39533004,270.93524251,305.08415555,297.74271126,309.46925507,305.305519,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.21737516,117.5499808,130.79247741,155.89010523,189.18588608,206.7453495,156.34443518,189.96289385,243.47200557,312.92740445,386.1940968,447.24121374,559.68580846,627.88923319,522.02870105,565.87161546,557.46566168,555.06195987,588.20485371,567.63112672,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.02047946,17.47230592,30.66873646,32.75487667,33.64737492,43.98185755,58.97969588,63.12472999,94.70501255,121.91000015,126.98084653,129.34406622,115.34736697,83.59909933,76.39572691,87.29381562,113.4061784,133.36282344,165.98162605,186.71622853,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.15510953,153.56469297,119.08906184,121.88063658,137.37997791,231.89756194,247.52479841,241.06150632,414.31689922,374.35314475,406.08335975,449.80797276,466.18594388,414.18299047,356.83347051,547.32368468,676.10931513,564.08088644,649.48055058,632.84116105,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.40695805,19.16251876,19.89027711,19.78723239,18.5602203,19.02343215,20.52951983,22.39944921,22.16982022,30.27831986,36.67008561,40.96791919,48.25066973,52.68008919,49.68286165,65.3348763,57.95094404,52.79119205,52.03034883,52.29424027,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.04945328,60.46763771,68.60927153,55.7056667,37.82313978,35.8444553,44.54756253,55.32707831,73.19053656,91.00615616,118.3073894,148.11867109,196.11365806,253.62421389,199.03562806,233.45175699,250.57808884,289.70574929,311.16035123,202.6585798,..
Health expenditure per capita (current US$),SH.XPD.PCAP,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,737.42407792,733.11812537,755.50700897,801.20626516,794.56301232,814.13692852,797.59251222,879.28514869,907.58262622,915.42306321,935.01622766,998.78516967,1101.01430073,1338.92670304,1332.63012978,1349.44865722,1473.33909581,1433.10554702,1551.34690283,1610.79897995,..
Health expenditure per capita (current US$),SH.XPD.PCAP,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1364.12318162,1436.86932937,1542.68363069,1660.74458725,1769.17749767,1763.46127917,1840.43894415,2070.69322445,2462.0571798,2963.50983978,3176.57297279,3425.61038268,3937.18789433,3863.73637452,3491.24951634,3491.21979734,3648.94756377,3648.67961034,3684.74751976,3934.82356101,..
Health expenditure per capita (current US$),SH.XPD.PCAP,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3788.30984177,3944.28122935,4116.24644468,4302.44109902,4521.68837276,4788.31156037,5140.22936138,5575.82983061,5995.08222626,6369.43110795,6741.0336808,7122.36644143,7511.96298843,7786.21190164,8022.99802458,8269.36518147,8523.83368559,8789.76751317,8987.90148711,9402.53697133,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.0703453087064,98.7692420820487,110.24042156202,106.653613990248,102.368601946235,112.190663044885,115.542931888114,108.620825945384,121.840542036672,143.391231122948,175.228076968983,205.366749033018,252.30475679565,314.458598426035,328.8036250765,378.781853047607,441.582064461523,472.548270407102,505.312331559107,517.701562939292,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,755.82561155,676.28773001,615.45695341,686.75948946,561.72693736,537.33083552,468.51905556,293.53264542,235.98300614,477.09996912,582.11886292,656.66517736,576.76638429,740.64234699,827.09345172,1030.06232208,1211.82163732,1322.25079831,1464.74757851,1442.27645098,..
Health expenditure per capita (current US$),SH.XPD.PCAP,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.88148962,42.43660993,42.95802623,39.50567647,39.07646406,29.71507593,24.75619022,20.92919275,20.65254496,23.99079169,28.19646782,35.62839039,48.75463179,61.2728105,75.74763336,75.74480851,90.90451018,116.16043758,123.48715524,124.10909747,..
